交易证券,交收日期,摘要,发生金额,成交数量,成交价格,资金余额,货币代码,委托日期,结算汇率,融资账户
恒生电子  600570,2019-05-21,证券买入,-162285.72,2500,64.894,1449647.38,人民币,20190521,0,
金天利01  205001,2019-05-21,专项融券购回(日),1561085.53,15610,2.0,1611933.1,人民币,20190520,0,
山西汾酒  600809,2019-05-21,证券买入,-150015.99,2600,57.68,1299631.39,人民币,20190521,0,
金天利01  205001,2019-05-22,专项融券回购(日),-1120000.0,11200,2.0,50166.32,人民币,20190522,0,
金天利01  205001,2019-05-22,专项融券购回(日),1120061.37,11200,2.0,1170166.32,人民币,20190521,0,
金天利01  205001,2019-05-23,专项融券购回(日),1120061.37,11200,2.0,1170227.69,人民币,20190522,0,
金天利01  205001,2019-05-23,专项融券回购(日),-1120000.0,11200,2.0,50227.69,人民币,20190523,0,
金天利01  205001,2019-05-24,专项融券购回(日),1120061.37,11200,2.0,1170289.06,人民币,20190523,0,
金天利01  205001,2019-05-24,专项融券回购(日),-1120000.0,11200,2.0,50289.06,人民币,20190524,0,
金天利01  205001,2019-05-27,专项融券购回(日),1120184.11,11200,2.0,1170473.17,人民币,20190524,0,
兴业证券  601377,2019-05-27,证券买入,-157050.25,25000,6.28,1013422.92,人民币,20190527,0,
华资实业  600191,2019-05-27,证券买入,-164302.57,25000,6.57,849120.35,人民币,20190527,0,
金天利01  205001,2019-05-27,专项融券回购(日),-798000.0,7980,2.0,51120.35,人民币,20190527,0,
金天利01  205001,2019-05-28,专项融券购回(日),798043.73,7980,2.0,849164.08,人民币,20190527,0,
金天利01  205001,2019-05-28,专项融券回购(日),-799000.0,7990,2.0,50164.08,人民币,20190528,0,
金天利01  205001,2019-05-29,专项融券购回(日),799043.78,7990,2.0,849207.86,人民币,20190528,0,
金天利01  205001,2019-05-29,专项融券回购(日),-799000.0,7990,1.9,50207.86,人民币,20190529,0,
金天利01  205001,2019-05-30,专项融券购回(日),799041.59,7990,1.9,849249.45,人民币,20190529,0,
金天利01  205001,2019-05-30,专项融券回购(日),-799000.0,7990,1.9,50249.45,人民币,20190530,0,
金天利01  205001,2019-05-31,专项融券购回(日),799041.59,7990,1.9,849291.04,人民币,20190530,0,
金天利01  205001,2019-05-31,专项融券回购(日),-799000.0,7990,2.0,50291.04,人民币,20190531,0,
金天利01  205001,2019-06-03,专项融券购回(日),799131.34,7990,2.0,849422.38,人民币,20190531,0,
金天利01  205001,2019-06-03,专项融券回购(日),-799000.0,7990,1.9,50422.38,人民币,20190603,0,
华资实业  600191,2019-06-04,证券买入,-94040.08,17000,5.53,755423.89,人民币,20190604,0,
金天利01  205001,2019-06-04,专项融券购回(日),799041.59,7990,1.9,849463.97,人民币,20190603,0,
金天利01  205001,2019-06-04,专项融券回购(日),-705000.0,7050,1.9,50423.89,人民币,20190604,0,
金天利01  205001,2019-06-05,专项融券购回(日),705036.7,7050,1.9,755460.59,人民币,20190604,0,
金天利01  205001,2019-06-05,专项融券回购(日),-705000.0,7050,1.9,50460.59,人民币,20190605,0,
金天利01  205001,2019-06-06,专项融券购回(日),705036.7,7050,1.9,755497.29,人民币,20190605,0,
金天利01  205001,2019-06-06,专项融券回购(日),-705000.0,7050,1.9,50497.29,人民币,20190606,0,
金天利01  205001,2019-06-10,专项融券购回(日),705146.79,7050,1.9,755644.08,人民币,20190606,0,
金天利01  205001,2019-06-10,专项融券回购(日),-705000.0,7050,1.9,50644.08,人民币,20190610,0,
羚锐制药  600285,2019-06-11,红利入账,3525.0,23500,0.0,54169.08,人民币,0,0,
金天利01  205001,2019-06-11,专项融券购回(日),705036.7,7050,1.9,759205.78,人民币,20190610,0,
羚锐制药  600285,2019-06-11,证券买入,-74813.94,9000,8.31,684391.84,人民币,20190611,0,
兴业证券  601377,2019-06-11,证券买入,-57258.32,9000,6.36,561178.42,人民币,20190611,0,
山西汾酒  600809,2019-06-11,证券买入,-65955.1,1100,59.94,618436.74,人民币,20190611,0,
金天利01  205001,2019-06-11,专项融券回购(日),-507000.0,5070,1.9,54178.42,人民币,20190611,0,
金天利01  205001,2019-06-12,专项融券回购(日),-511000.0,5110,1.9,50204.81,人民币,20190612,0,
金天利01  205001,2019-06-12,专项融券购回(日),507026.39,5070,1.9,561204.81,人民币,20190611,0,
金天利01  205001,2019-06-13,专项融券回购(日),-511000.0,5110,1.9,50231.41,人民币,20190613,0,
金天利01  205001,2019-06-13,专项融券购回(日),511026.6,5110,1.9,561231.41,人民币,20190612,0,
金天利01  205001,2019-06-14,专项融券回购(日),-511000.0,5110,1.9,50258.01,人民币,20190614,0,
金天利01  205001,2019-06-14,专项融券购回(日),511026.6,5110,1.9,561258.01,人民币,20190613,0,
金天利01  205001,2019-06-17,专项融券回购(日),-511000.0,5110,1.9,50337.81,人民币,20190617,0,
金天利01  205001,2019-06-17,专项融券购回(日),511079.8,5110,1.9,561337.81,人民币,20190614,0,
海油申购  730968,2019-06-17,申购中签,0.0,1000,2.04,50258.01,人民币,20190614,0,
金天利01  205001,2019-06-18,专项融券回购(日),-509000.0,5090,1.9,52364.41,人民币,20190618,0,
金天利01  205001,2019-06-18,专项融券购回(日),511026.6,5110,1.9,561364.41,人民币,20190617,0,
海油申购  730968,2019-06-18,中签缴款,-2040.0,0,2.04,50324.41,人民币,20190614,0,
金天利01  205001,2019-06-19,专项融券回购(日),-509000.0,5090,1.8,50350.91,人民币,20190619,0,
金天利01  205001,2019-06-19,专项融券购回(日),509026.5,5090,1.9,559350.91,人民币,20190618,0,
金天利01  205001,2019-06-20,专项融券回购(日),-509000.0,5090,1.8,50376.01,人民币,20190620,0,
金天利01  205001,2019-06-20,专项融券购回(日),509025.1,5090,1.8,559376.01,人民币,20190619,0,
金天利01  205001,2019-06-21,专项融券购回(日),509025.1,5090,1.8,559486.69,人民币,20190620,0,
-  -,2019-06-21,利息归本,3.05,0,0.0,24239.15,美元,20190621,0,
-  -,2019-06-21,利息归本,85.58,0,0.0,50461.59,人民币,20190621,0,
金天利01  205001,2019-06-21,专项融券回购(日),-509000.0,5090,1.8,50486.69,人民币,20190621,0,
-  -,2019-06-21,利息归本,0.01,0,0.0,10.4,人民币,20190621,0,是
金天利01  205001,2019-06-24,专项融券回购(日),-509000.0,5090,1.8,50561.99,人民币,20190624,0,
金天利01  205001,2019-06-24,专项融券购回(日),509075.3,5090,1.8,559561.99,人民币,20190621,0,
金天利01  205001,2019-06-25,专项融券回购(日),-509000.0,5090,1.8,50587.09,人民币,20190625,0,
金天利01  205001,2019-06-25,专项融券购回(日),509025.1,5090,1.8,559587.09,人民币,20190624,0,
红证申购  780236,2019-06-25,申购中签,0.0,1000,3.46,50561.99,人民币,20190624,0,
新代码  600968,2019-06-25,新股入帐,0.0,1000,0.0,50561.99,人民币,20190614,0,
金天利01  205001,2019-06-26,专项融券购回(日),509025.1,5090,1.8,559612.19,人民币,20190625,0,
金天利01  205001,2019-06-26,专项融券回购(日),-506000.0,5060,1.8,53612.19,人民币,20190626,0,
红证申购  780236,2019-06-26,中签缴款,-3460.0,0,3.46,50152.19,人民币,20190624,0,
金天利01  205001,2019-06-27,专项融券购回(日),506024.95,5060,1.8,556177.14,人民币,20190626,0,
山西汾酒  600809,2019-06-27,证券卖出,122220.41,1800,67.99,678397.55,人民币,20190627,0,
兴业证券  601377,2019-06-27,证券卖出,114089.21,17000,6.72,792486.76,人民币,20190627,0,
恒生电子  600570,2019-06-27,证券卖出,82403.07,1200,68.76,874889.83,人民币,20190627,0,
羚锐制药  600285,2019-06-27,证券卖出,99902.92,11700,8.55,974792.75,人民币,20190627,0,
华资实业  600191,2019-06-27,证券卖出,118703.1,21000,5.66,1093495.85,人民币,20190627,0,
羚锐制药  600285,2019-06-27,证券卖出,100992.51,11800,8.57,1194488.36,人民币,20190627,0,
华资实业  600191,2019-06-27,证券卖出,118283.66,21000,5.64,1312772.02,人民币,20190627,0,
金天利01  205001,2019-06-27,专项融券回购(日),-506000.0,5060,1.8,806772.02,人民币,20190627,0,
金天利01  205001,2019-06-28,专项融券购回(日),506024.95,5060,1.8,1312309.47,人民币,20190627,0,
-600285,2019-06-28,红利税补扣,-217.5,0,0.0,806554.52,人民币,20190628,0,
-600285,2019-06-28,红利税补扣,-270.0,0,0.0,806284.52,人民币,20190628,0,
金天利01  205001,2019-06-28,专项融券回购(日),-1262000.0,12620,1.8,50309.47,人民币,20190628,0,
金天利01  205001,2019-07-01,专项融券购回(日),1262186.71,12620,1.8,1312496.18,人民币,20190628,0,
金天利01  205001,2019-07-01,专项融券回购(日),-1262000.0,12620,1.8,50496.18,人民币,20190701,0,
金天利01  205001,2019-07-02,专项融券购回(日),1262062.24,12620,1.8,1312558.42,人民币,20190701,0,
金天利01  205001,2019-07-02,专项融券回购(日),-1262000.0,12620,1.8,50558.42,人民币,20190702,0,
睿创申购  787002,2019-07-03,申购中签,0.0,500,20.0,50558.42,人民币,20190702,0,
金天利01  205001,2019-07-03,专项融券购回(日),1262062.24,12620,1.8,1312620.66,人民币,20190702,0,
金天利01  205001,2019-07-03,专项融券回购(日),-1262000.0,12620,1.8,50620.66,人民币,20190703,0,
新代码  601236,2019-07-04,新股入帐,0.0,1000,0.0,50620.66,人民币,20190624,0,
金天利01  205001,2019-07-04,专项融券购回(日),1262062.24,12620,1.8,1312682.9,人民币,20190703,0,
金天利01  205001,2019-07-04,专项融券回购(日),-1252000.0,12520,1.8,60682.9,人民币,20190704,0,
睿创申购  787002,2019-07-04,中签缴款,-10000.0,0,20.0,50682.9,人民币,20190702,0,
金天利01  205001,2019-07-05,专项融券购回(日),1252061.74,12520,1.8,1302744.64,人民币,20190704,0,
金天利01  205001,2019-07-05,专项融券回购(日),-1252000.0,12520,1.8,50744.64,人民币,20190705,0,
金天利01  205001,2019-07-08,专项融券购回(日),1252185.23,12520,1.8,1302929.87,人民币,20190705,0,
金天利01  205001,2019-07-08,专项融券回购(日),-1252000.0,12520,1.8,50929.87,人民币,20190708,0,
金天利01  205001,2019-07-09,专项融券回购(日),-1252000.0,12520,1.8,50991.61,人民币,20190709,0,
金天利01  205001,2019-07-09,专项融券购回(日),1252061.74,12520,1.8,1302991.61,人民币,20190708,0,
金天利01  205001,2019-07-10,专项融券回购(日),-1252000.0,12520,1.8,51053.35,人民币,20190710,0,
金天利01  205001,2019-07-10,专项融券购回(日),1252061.74,12520,1.8,1303053.35,人民币,20190709,0,
海油发展  600968,2019-07-11,证券卖出,4120.79,1000,4.13,1635081.55,人民币,20190711,0,
恒生电子  600570,2019-07-11,证券卖出,85466.04,1300,65.83,1630960.76,人民币,20190711,0,
兴业证券  601377,2019-07-11,证券卖出,110693.69,17000,6.52,1545494.72,人民币,20190711,0,
山西汾酒  600809,2019-07-11,证券卖出,131685.94,1900,69.4,1434801.03,人民币,20190711,0,
金天利01  205001,2019-07-11,专项融券购回(日),1252061.74,12520,1.8,1303115.09,人民币,20190710,0,
金天利01  205001,2019-07-11,专项融券回购(日),-1253000.0,12530,1.8,382081.55,人民币,20190711,0,
光峰申购  787007,2019-07-11,申购中签,0.0,500,17.5,51053.35,人民币,20190710,0,
金天利01  205001,2019-07-12,专项融券回购(日),-1576000.0,15760,1.8,59143.34,人民币,20190712,0,
金天利01  205001,2019-07-12,专项融券购回(日),1253061.79,12530,1.8,1635143.34,人民币,20190711,0,
光峰申购  787007,2019-07-12,中签缴款,-8750.0,0,17.5,50393.34,人民币,20190710,0,
金天利01  205001,2019-07-15,专项融券回购(日),-1576000.0,15760,1.8,50626.5,人民币,20190715,0,
金天利01  205001,2019-07-15,专项融券购回(日),1576233.16,15760,1.8,1626626.5,人民币,20190712,0,
金天利01  205001,2019-07-16,专项融券回购(日),-1576000.0,15760,2.0,50704.22,人民币,20190716,0,
金天利01  205001,2019-07-16,专项融券购回(日),1576077.72,15760,1.8,1626704.22,人民币,20190715,0,
金天利01  205001,2019-07-17,专项融券回购(日),-1576000.0,15760,2.0,50790.58,人民币,20190717,0,
金天利01  205001,2019-07-17,专项融券购回(日),1576086.36,15760,2.0,1626790.58,人民币,20190716,0,
金天利01  205001,2019-07-18,专项融券购回(日),1576086.36,15760,2.0,1626876.94,人民币,20190717,0,
金天利01  205001,2019-07-18,专项融券回购(日),-1576000.0,15760,2.0,50876.94,人民币,20190718,0,
金天利01  205001,2019-07-19,专项融券回购(日),-1576000.0,15760,2.0,50963.3,人民币,20190719,0,
金天利01  205001,2019-07-19,专项融券购回(日),1576086.36,15760,2.0,1626963.3,人民币,20190718,0,
新代码  688007,2019-07-19,新股入帐,0.0,500,0.0,50876.94,人民币,20190710,0,
新代码  688002,2019-07-19,新股入帐,0.0,500,0.0,50876.94,人民币,20190702,0,
金天利01  205001,2019-07-22,专项融券购回(日),1576259.07,15760,2.0,1627222.37,人民币,20190719,0,
红塔证券  601236,2019-07-22,证券卖出,13691.01,1000,13.71,1640913.38,人民币,20190722,0,
金天利01  205001,2019-07-22,专项融券回购(日),-1576000.0,15760,2.0,64913.38,人民币,20190722,0,
金天利01  205001,2019-07-23,专项融券回购(日),-1590000.0,15900,2.0,50999.74,人民币,20190723,0,
金天利01  205001,2019-07-23,专项融券购回(日),1576086.36,15760,2.0,1640999.74,人民币,20190722,0,
金天利01  205001,2019-07-24,专项融券购回(日),1590087.12,15900,2.0,1641086.86,人民币,20190723,0,
金天利01  205001,2019-07-24,专项融券回购(日),-1590000.0,15900,2.0,51086.86,人民币,20190724,0,
金天利01  205001,2019-07-25,专项融券购回(日),1590087.12,15900,2.0,1641173.98,人民币,20190724,0,
金天利01  205001,2019-07-25,专项融券回购(日),-1591000.0,15910,2.0,50173.98,人民币,20190725,0,
金天利01  205001,2019-07-26,专项融券购回(日),1591087.18,15910,2.0,1641261.16,人民币,20190725,0,
金天利01  205001,2019-07-26,专项融券回购(日),-1591000.0,15910,2.0,50261.16,人民币,20190726,0,
金天利01  205001,2019-07-29,专项融券购回(日),1591261.53,15910,2.0,1641522.69,人民币,20190726,0,
金天利01  205001,2019-07-29,专项融券回购(日),-1591000.0,15910,2.0,50522.69,人民币,20190729,0,
金天利01  205001,2019-07-30,专项融券购回(日),1591087.18,15910,2.0,1641609.87,人民币,20190729,0,
金天利01  205001,2019-07-30,专项融券回购(日),-1591000.0,15910,2.0,50609.87,人民币,20190730,0,
金天利01  205001,2019-07-31,专项融券购回(日),1591087.18,15910,2.0,1641697.05,人民币,20190730,0,
金天利01  205001,2019-07-31,专项融券回购(日),-1591000.0,15910,2.0,50697.05,人民币,20190731,0,
金天利01  205001,2019-08-01,专项融券购回(日),1591087.18,15910,2.0,1641784.23,人民币,20190731,0,
金天利01  205001,2019-08-01,专项融券回购(日),-1591000.0,15910,2.0,50784.23,人民币,20190801,0,
金天利01  205001,2019-08-02,专项融券购回(日),1591087.18,15910,2.0,1641871.41,人民币,20190801,0,
金天利01  205001,2019-08-02,专项融券回购(日),-1591000.0,15910,2.0,50871.41,人民币,20190802,0,
金天利01  205001,2019-08-05,专项融券购回(日),1591261.53,15910,2.0,1642132.94,人民币,20190802,0,
金天利01  205001,2019-08-05,专项融券回购(日),-1591000.0,15910,2.0,51132.94,人民币,20190805,0,
金天利01  205001,2019-08-06,专项融券回购(日),-1592000.0,15920,2.0,50220.12,人民币,20190806,0,
金天利01  205001,2019-08-06,专项融券购回(日),1591087.18,15910,2.0,1642220.12,人民币,20190805,0,
金天利01  205001,2019-08-07,专项融券购回(日),1592087.23,15920,2.0,1642307.35,人民币,20190806,0,
金天利01  205001,2019-08-07,专项融券回购(日),-1592000.0,15920,2.0,50307.35,人民币,20190807,0,
金天利01  205001,2019-08-08,专项融券购回(日),1592087.23,15920,2.0,1642394.58,人民币,20190807,0,
金天利01  205001,2019-08-08,专项融券回购(日),-1592000.0,15920,2.0,50394.58,人民币,20190808,0,
金天利01  205001,2019-08-09,专项融券回购(日),-1592000.0,15920,2.0,50481.81,人民币,20190809,0,
金天利01  205001,2019-08-09,专项融券购回(日),1592087.23,15920,2.0,1642481.81,人民币,20190808,0,
金天利01  205001,2019-08-12,专项融券回购(日),-1592000.0,15920,2.0,50743.51,人民币,20190812,0,
金天利01  205001,2019-08-12,专项融券购回(日),1592261.7,15920,2.0,1642743.51,人民币,20190809,0,
金天利01  205001,2019-08-13,专项融券回购(日),-1592000.0,15920,2.0,50830.74,人民币,20190813,0,
金天利01  205001,2019-08-13,专项融券购回(日),1592087.23,15920,2.0,1642830.74,人民币,20190812,0,
金天利01  205001,2019-08-14,专项融券回购(日),-1592000.0,15920,2.0,50917.97,人民币,20190814,0,
金天利01  205001,2019-08-14,专项融券购回(日),1592087.23,15920,2.0,1642917.97,人民币,20190813,0,
金天利01  205001,2019-08-15,专项融券回购(日),-1592000.0,15920,2.0,51005.2,人民币,20190815,0,
金天利01  205001,2019-08-15,专项融券购回(日),1592087.23,15920,2.0,1643005.2,人民币,20190814,0,
金天利01  205001,2019-08-16,专项融券回购(日),-1593000.0,15930,2.0,50092.43,人民币,20190816,0,
金天利01  205001,2019-08-16,专项融券购回(日),1592087.23,15920,2.0,1643092.43,人民币,20190815,0,
金天利01  205001,2019-08-19,专项融券回购(日),-1287000.0,12870,2.0,51187.95,人民币,20190819,0,
泸州老窖  000568,2019-08-19,证券买入,-163201.93,1900,85.87,1480152.36,人民币,20190819,0,
恒生电子  600570,2019-08-19,证券买入,-141964.41,2000,70.96,1338187.95,人民币,20190819,0,
金天利01  205001,2019-08-19,专项融券购回(日),1593261.86,15930,2.0,1643354.29,人民币,20190816,0,
金天利01  205001,2019-08-20,专项融券回购(日),-1288000.0,12880,2.0,50258.47,人民币,20190820,0,
金天利01  205001,2019-08-20,专项融券购回(日),1287070.52,12870,2.0,1338258.47,人民币,20190819,0,
泸州老窖  000568,2019-08-21,红利入账,2945.0,0,0.0,53274.05,人民币,20190821,0,
